lecture_id,text_review_count,text_positive_count,text_negative_count,text_neutral_count,text_assignment_tfidf,text_exam_tfidf,text_teamwork_tfidf,text_attendance_tfidf,text_grading_tfidf,text_teaching_tfidf,text_assignment_positive_tfidf,text_exam_positive_tfidf,text_teamwork_positive_tfidf,text_attendance_positive_tfidf,text_grading_positive_tfidf,text_teaching_positive_tfidf,text_assignment_negative_tfidf,text_exam_negative_tfidf,text_teamwork_negative_tfidf,text_attendance_negative_tfidf,text_grading_negative_tfidf,text_teaching_negative_tfidf,text_positive_ratio,text_negative_ratio,text_neutral_ratio
2377209,20,3,11,6,0.0,0.0,0.041774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012193,0.0,0.0,0.0,0.15,0.55,0.3
2377238,12,11,1,0,0.064085,0.069755,0.113176,0.0,0.16034,0.0,0.091521,0.069755,0.51421,0.0,0.053154,0.0,0.0,0.0,0.0,0.0,0.332426,0.0,0.916667,0.083333,0.0
2377240,12,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916667,0.083333,0.0
241834,20,17,1,2,0.042938,0.102167,0.0,0.034431,0.031892,0.033805,0.030661,0.024295,0.0,0.079047,0.0,0.033805,0.0,0.090277,0.0,0.0,0.098911,0.0,0.85,0.05,0.1
241836,20,4,14,2,0.063411,0.250345,0.048141,0.176378,0.328543,0.033805,0.0,0.016625,0.0,0.0,0.087017,0.0,0.073839,0.853738,0.048141,0.702899,0.749069,0.119647,0.2,0.7,0.1
2454546,20,18,1,1,0.116199,0.165667,0.02201,0.0,0.097257,0.065353,0.165947,0.165667,0.1,0.0,0.097257,0.065353,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05
2454551,20,17,1,2,0.193223,0.078386,0.0,0.068862,0.431119,0.0,0.153304,0.078386,0.0,0.158094,0.399227,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2454561,16,15,0,1,0.182598,0.152647,0.0,0.129116,0.040524,0.040846,0.260773,0.152647,0.0,0.197618,0.0,0.040846,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0625
2454566,13,13,0,0,0.097555,0.0,0.0,0.084382,0.0,0.052746,0.139321,0.0,0.0,0.193725,0.0,0.052746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2454646,20,17,0,3,0.1812,0.067258,0.017388,0.0,0.134021,0.0,0.258776,0.05508,0.079004,0.0,0.134021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.15
2454893,20,19,1,0,0.031577,0.093152,0.0,0.0,0.128623,0.026038,0.045095,0.093152,0.0,0.0,0.128623,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
2454906,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2454912,20,14,2,4,0.403936,0.182394,0.0,0.0,0.0,0.026038,0.441584,0.067501,0.0,0.0,0.0,0.0,0.03677,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.2
2454916,20,14,2,4,0.169503,0.261346,0.0,0.0,0.12915,0.0,0.242071,0.130673,0.0,0.0,0.097257,0.0,0.0,0.13345,0.0,0.0,0.0,0.0,0.7,0.1,0.2
2454953,7,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2454955,20,20,0,0,0.084623,0.127861,0.0,0.0,0.109107,0.032677,0.120852,0.127861,0.0,0.0,0.109107,0.032677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2454968,20,20,0,0,0.0,0.076396,0.0,0.0,0.096204,0.17224,0.0,0.076396,0.0,0.0,0.096204,0.17224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2455006,20,14,0,6,0.0,0.124012,0.0,0.0,0.135602,0.137118,0.0,0.099656,0.0,0.0,0.064838,0.066482,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3
2455050,20,5,8,7,0.021469,0.0,0.11998,0.0,0.211569,0.0,0.0,0.0,0.210126,0.0,0.032419,0.0,0.025,0.0,0.073732,0.0,0.356159,0.0,0.25,0.4,0.35
2576226,20,8,9,3,0.206444,0.153957,0.081156,0.048802,0.164749,0.034285,0.172185,0.070537,0.218727,0.0,0.064838,0.034285,0.075,0.304721,0.033014,0.194483,0.0,0.0,0.4,0.45,0.15
2576228,20,19,1,0,0.0,0.070537,0.02201,0.084431,0.103182,0.059843,0.0,0.070537,0.1,0.079047,0.038344,0.059843,0.0,0.0,0.0,0.199259,0.201089,0.0,0.95,0.05,0.0
2576243,20,19,1,0,0.053046,0.164962,0.0,0.068862,0.063785,0.197798,0.075756,0.164962,0.0,0.158094,0.063785,0.197798,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
2576247,20,19,1,0,0.021469,0.147713,0.0,0.0,0.032419,0.08588,0.030661,0.135535,0.0,0.0,0.032419,0.08588,0.0,0.044483,0.0,0.0,0.0,0.0,0.95,0.05,0.0
2576257,20,17,0,3,0.121564,0.032889,0.044019,0.078775,0.067491,0.035318,0.173609,0.032889,0.15,0.101806,0.0,0.035318,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.15
2576261,20,19,1,0,0.085877,0.094306,0.118808,0.084068,0.0,0.039678,0.122643,0.094306,0.539802,0.193004,0.0,0.039678,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
2576275,20,16,3,1,0.053046,0.165483,0.0,0.0,0.096731,0.0,0.075756,0.13668,0.0,0.0,0.064312,0.0,0.0,0.105213,0.0,0.0,0.0,0.0,0.8,0.15,0.05
2576277,1,0,0,1,0.429385,0.28684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2576278,13,13,0,0,0.0,0.125015,0.0,0.0,0.148006,0.0,0.0,0.125015,0.0,0.0,0.148006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2576279,20,18,1,1,0.09473,0.135722,0.0,0.0,0.192408,0.046587,0.135286,0.112354,0.0,0.0,0.128096,0.046587,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05
2576289,20,20,0,0,0.021469,0.0,0.0,0.0,0.031892,0.0,0.030661,0.0,0.0,0.0,0.031892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2576306,20,20,0,0,0.116199,0.075231,0.0,0.044344,0.031892,0.039678,0.165947,0.075231,0.0,0.101806,0.031892,0.039678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2576323,20,20,0,0,0.115353,0.053159,0.023198,0.0,0.032419,0.0,0.164738,0.053159,0.105398,0.0,0.032419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2576375,20,18,2,0,0.021469,0.045428,0.0,0.0,0.0,0.110789,0.030661,0.028803,0.0,0.0,0.0,0.110789,0.0,0.06073,0.0,0.0,0.0,0.0,0.9,0.1,0.0
2576402,7,7,0,0,0.101963,0.0,0.0,0.0,0.0,0.096587,0.145616,0.0,0.0,0.0,0.0,0.096587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2576407,20,17,1,2,0.021469,0.025933,0.0,0.078775,0.032419,0.098662,0.030661,0.025933,0.0,0.180853,0.032419,0.052075,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2576494,20,20,0,0,0.053046,0.157359,0.0,0.0,0.235671,0.0,0.075756,0.157359,0.0,0.0,0.235671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2576496,19,17,0,2,0.045198,0.127188,0.024419,0.0,0.137982,0.041766,0.064549,0.068035,0.110945,0.0,0.137982,0.041766,0.0,0.0,0.0,0.0,0.0,0.0,0.894737,0.0,0.105263
2576565,20,19,0,1,0.178631,0.088574,0.0,0.0,0.064838,0.118557,0.190512,0.088574,0.0,0.0,0.064838,0.118557,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2576573,4,4,0,0,0.192254,0.060889,0.0,0.0,0.0,0.0,0.274563,0.060889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2576610,7,7,0,0,0.061341,0.104381,0.0,0.0,0.0,0.074393,0.087602,0.104381,0.0,0.0,0.0,0.074393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2576614,20,20,0,0,0.286699,0.071705,0.0,0.309878,0.102656,0.035318,0.409441,0.071705,0.0,0.711423,0.102656,0.035318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2576620,20,17,1,2,0.074515,0.13558,0.0,0.0,0.13965,0.084752,0.106417,0.095305,0.0,0.0,0.13965,0.052075,0.0,0.044483,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2576621,13,12,1,0,0.054903,0.0,0.042572,0.0,0.148006,0.050272,0.078409,0.0,0.193422,0.0,0.148006,0.050272,0.0,0.0,0.0,0.0,0.0,0.0,0.923077,0.076923,0.0
2576693,20,19,0,1,0.064408,0.22486,0.0,0.034431,0.055124,0.066961,0.091982,0.22486,0.0,0.079047,0.055124,0.066961,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2576722,5,4,1,0,0.0,1.0,0.0,0.195206,0.129677,0.158711,0.0,1.0,0.0,0.448157,0.129677,0.158711,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0
2585660,20,18,2,0,0.154869,0.230765,0.0,0.0,0.064312,0.0,0.221173,0.216423,0.0,0.0,0.064312,0.0,0.0,0.052389,0.0,0.0,0.0,0.0,0.9,0.1,0.0
2585665,20,16,3,1,0.0,0.047724,0.088039,0.0,0.199913,0.0,0.0,0.024356,0.3,0.0,0.102656,0.0,0.0,0.08536,0.02201,0.0,0.301634,0.0,0.8,0.15,0.05
2587815,20,20,0,0,0.0,0.224732,0.055024,0.034431,0.087544,0.111918,0.0,0.224732,0.25,0.079047,0.087544,0.111918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2594773,20,15,2,3,0.064408,0.161614,0.0,0.0,0.0,0.052075,0.061321,0.065336,0.0,0.0,0.0,0.026038,0.0,0.256956,0.0,0.0,0.0,0.092154,0.75,0.1,0.15
2657692,11,6,2,3,0.0,0.10346,0.040018,0.0,0.058944,0.0,0.0,0.073232,0.090909,0.0,0.058944,0.0,0.0,0.0,0.020009,0.0,0.0,0.0,0.545455,0.181818,0.272727
2657698,20,13,3,4,0.171754,0.025933,0.079582,0.0,0.032419,0.0,0.214625,0.025933,0.242852,0.0,0.0,0.0,0.025,0.0,0.026131,0.0,0.0,0.0,0.65,0.15,0.2
2657700,14,12,1,1,0.03067,0.078025,0.0,0.120616,0.092626,0.050454,0.0,0.078025,0.0,0.276911,0.092626,0.050454,0.035714,0.0,0.0,0.0,0.0,0.0,0.857143,0.071429,0.071429
2657745,20,19,0,1,0.064408,0.246516,0.048771,0.177967,0.280467,0.035318,0.091982,0.246516,0.22159,0.40858,0.280467,0.035318,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2657753,20,20,0,0,0.193223,0.137795,0.0,0.0,0.032419,0.026038,0.275947,0.137795,0.0,0.0,0.032419,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2666945,20,16,1,3,0.148653,0.164557,0.071511,0.078775,0.0,0.0,0.16133,0.164557,0.206182,0.180853,0.0,0.0,0.0,0.0,0.026131,0.0,0.0,0.0,0.8,0.05,0.15
2667717,20,8,8,4,0.064408,0.119248,0.0,0.034431,0.032419,0.033805,0.030661,0.038698,0.0,0.0,0.0,0.0,0.05,0.249754,0.0,0.137214,0.0,0.119647,0.4,0.4,0.2
2748884,20,18,0,2,0.042938,0.264374,0.0,0.0,0.231805,0.0,0.061321,0.221815,0.0,0.0,0.231805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1
2748886,20,20,0,0,0.0,0.012178,0.012193,0.084068,0.070763,0.08588,0.0,0.012178,0.055398,0.193004,0.070763,0.08588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748889,20,20,0,0,0.417373,0.054617,0.111236,0.0,0.070236,0.0,0.596061,0.054617,0.505398,0.0,0.070236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748890,20,20,0,0,0.0,0.0,0.08236,0.093981,0.0,0.0,0.0,0.0,0.374201,0.215763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748891,20,16,0,4,0.053046,0.055204,0.102607,0.0,0.237204,0.035318,0.075756,0.055204,0.466193,0.0,0.128623,0.035318,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
2748892,20,20,0,0,0.181861,0.071948,0.0,0.078775,0.038344,0.0,0.259721,0.071948,0.0,0.180853,0.038344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748897,7,3,4,0,0.36446,0.145358,0.0,0.098374,0.183747,0.0,0.432892,0.110564,0.0,0.0,0.0,0.0,0.071429,0.127095,0.0,0.392039,0.569873,0.0,0.428571,0.571429,0.0
2748898,20,20,0,0,0.147776,0.056781,0.0,0.0,0.064312,0.0,0.211042,0.056781,0.0,0.0,0.064312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748900,5,5,0,0,0.0,0.233913,0.0,0.198548,0.129677,0.0,0.0,0.233913,0.0,0.455829,0.129677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748901,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748911,18,17,0,1,0.421011,0.240852,0.073365,0.110708,0.150668,0.0,0.601257,0.240852,0.333333,0.254164,0.150668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944444,0.0,0.055556
2748914,20,18,1,1,0.042938,0.12787,0.0,0.068862,0.173419,0.039678,0.061321,0.12787,0.0,0.158094,0.173419,0.039678,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05
2748917,15,15,0,0,0.057251,0.110903,0.0,0.418802,0.085749,0.078285,0.081762,0.110903,0.0,0.961492,0.085749,0.078285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748919,2,2,0,0,0.214692,0.0,0.0,0.0,0.0,0.260375,0.306607,0.0,0.0,0.0,0.0,0.260375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748925,2,2,0,0,0.214692,0.402752,0.0,0.0,0.318924,0.260375,0.306607,0.402752,0.0,0.0,0.318924,0.260375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748929,20,17,1,2,0.43101,0.108767,0.0,0.0,0.0,0.034285,0.513604,0.095011,0.0,0.0,0.0,0.034285,0.041556,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2748930,20,18,1,1,0.042938,0.097881,0.0,0.103293,0.064838,0.069123,0.061321,0.081256,0.0,0.237141,0.032419,0.069123,0.0,0.06073,0.0,0.0,0.100545,0.0,0.9,0.05,0.05
2748933,20,19,0,1,0.038451,0.125107,0.0,0.0,0.135075,0.046587,0.054913,0.125107,0.0,0.0,0.135075,0.046587,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2748934,20,20,0,0,0.042938,0.052453,0.012193,0.0,0.031892,0.0,0.061321,0.052453,0.055398,0.0,0.031892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748947,20,20,0,0,0.126307,0.242753,0.0,0.0,0.135602,0.026038,0.180382,0.242753,0.0,0.0,0.135602,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748951,8,8,0,0,0.053673,0.241175,0.0,0.0,0.079731,0.0,0.076652,0.241175,0.0,0.0,0.079731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748958,20,20,0,0,0.064408,0.124567,0.0,0.0,0.0,0.052075,0.091982,0.124567,0.0,0.0,0.0,0.052075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748975,7,7,0,0,0.2129,0.034794,0.0,0.126697,0.185252,0.376671,0.304048,0.034794,0.0,0.290873,0.185252,0.376671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2748977,20,20,0,0,0.169245,0.106071,0.0,0.05,0.070236,0.066482,0.241703,0.106071,0.0,0.114791,0.070236,0.066482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2749057,20,20,0,0,0.107346,0.113281,0.0,0.0,0.0,0.101895,0.153304,0.113281,0.0,0.0,0.0,0.101895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2749190,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2749234,20,8,5,7,0.135782,0.105025,0.0,0.0,0.103182,0.026038,0.050966,0.028803,0.0,0.0,0.038344,0.0,0.05,0.144976,0.0,0.0,0.201089,0.092154,0.4,0.25,0.35
2749373,20,5,12,3,0.0,0.109354,0.0,0.0,0.0,0.060322,0.0,0.068373,0.0,0.0,0.0,0.0,0.0,0.149696,0.0,0.0,0.0,0.213497,0.25,0.6,0.15
2749374,20,4,14,2,0.08488,0.150905,0.016667,0.0,0.032419,0.034285,0.059898,0.0,0.0,0.0,0.0,0.0,0.025,0.551231,0.016667,0.0,0.100545,0.121343,0.2,0.7,0.1
2750402,20,18,1,1,0.021469,0.033251,0.068405,0.049637,0.22588,0.0,0.030661,0.033251,0.310795,0.113957,0.22588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05
2750403,20,16,0,4,0.095984,0.012178,0.011005,0.0,0.125361,0.0,0.137078,0.012178,0.05,0.0,0.125361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
2750417,7,2,5,0,0.301007,0.110564,0.156111,0.0,0.276373,0.0,0.0,0.0,0.0,0.0,0.091121,0.0,0.35051,0.403873,0.156111,0.0,0.57454,0.0,0.285714,0.714286,0.0
2750418,18,16,0,2,0.166983,0.058933,0.013548,0.0,0.071457,0.0,0.238472,0.058933,0.061553,0.0,0.071457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888889,0.0,0.111111
2768543,20,20,0,0,0.124328,0.012178,0.0,0.034431,0.095677,0.0,0.177556,0.012178,0.0,0.079047,0.095677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2768544,20,20,0,0,0.183251,0.053444,0.0,0.0,0.063785,0.035318,0.261705,0.053444,0.0,0.0,0.063785,0.035318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2768545,20,20,0,0,0.021469,0.028097,0.0,0.0,0.096204,0.0,0.030661,0.028097,0.0,0.0,0.096204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2768546,20,20,0,0,0.042938,0.013755,0.0,0.0,0.318924,0.0,0.061321,0.013755,0.0,0.0,0.318924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2827114,20,20,0,0,0.0,0.075231,0.0,0.0,0.141527,0.0,0.0,0.075231,0.0,0.0,0.141527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2827115,20,20,0,0,0.021469,0.012178,0.015127,0.0,0.119963,0.0,0.030661,0.012178,0.068727,0.0,0.119963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2827116,20,16,2,2,0.085877,0.110931,0.074273,0.171921,0.064312,0.0,0.091982,0.082834,0.337455,0.394698,0.064312,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1
2827355,20,17,2,1,0.042938,0.127152,0.0,0.0,0.128623,0.0,0.061321,0.11281,0.0,0.0,0.096731,0.0,0.0,0.0,0.0,0.0,0.098911,0.0,0.85,0.1,0.05
2827360,11,11,0,0,0.363818,0.180835,0.030303,0.0,0.0,0.047341,0.519578,0.180835,0.137681,0.0,0.0,0.047341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2827706,7,7,0,0,0.0,0.034794,0.0,0.0,0.0,0.074393,0.0,0.034794,0.0,0.0,0.0,0.074393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2829592,20,17,0,3,0.235193,0.269116,0.070781,0.0,0.0,0.069123,0.280972,0.160468,0.32159,0.0,0.0,0.035318,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.15
2836321,7,7,0,0,0.0,0.040977,0.0,0.098374,0.0,0.0,0.0,0.040977,0.0,0.225849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2836333,20,19,0,1,0.021469,0.036533,0.0,0.0,0.0,0.092519,0.030661,0.036533,0.0,0.0,0.0,0.092519,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2840821,20,20,0,0,0.042938,0.125107,0.033333,0.084431,0.096204,0.125196,0.061321,0.125107,0.151449,0.193838,0.096204,0.125196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2849820,3,1,1,1,0.0,0.081185,0.0,0.0,0.212616,0.0,0.0,0.081185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333
2892978,5,5,0,0,0.0,0.171609,0.0,0.0,0.0,0.10415,0.0,0.171609,0.0,0.0,0.0,0.10415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2892987,20,20,0,0,0.021469,0.076812,0.0,0.0,0.064838,0.0,0.030661,0.076812,0.0,0.0,0.064838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2892998,20,19,0,1,0.217171,0.294986,0.0,0.068862,0.347979,0.034285,0.310148,0.281231,0.0,0.158094,0.347979,0.034285,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2893017,20,19,0,1,0.14903,0.047724,0.0,0.044344,0.152129,0.0,0.212834,0.047724,0.0,0.101806,0.152129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2893023,20,14,1,5,0.021469,0.016625,0.041052,0.0,0.0,0.026038,0.030661,0.016625,0.131122,0.0,0.0,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.05,0.25
2893024,20,2,14,4,0.315042,0.289096,0.012193,0.0,0.064312,0.026038,0.030661,0.127287,0.055398,0.0,0.0,0.026038,0.316853,0.488417,0.0,0.0,0.100545,0.0,0.1,0.7,0.2
2893026,20,16,2,2,0.021469,0.243027,0.06616,0.0,0.179871,0.033805,0.030661,0.243027,0.300594,0.0,0.147451,0.033805,0.0,0.0,0.0,0.0,0.100545,0.0,0.8,0.1,0.1
2893087,5,5,0,0,0.085877,0.227602,0.0,0.0,0.0,0.234856,0.122643,0.227602,0.0,0.0,0.0,0.234856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2893091,20,16,1,3,0.021469,0.082834,0.0,0.103293,0.0,0.026038,0.030661,0.025933,0.0,0.158094,0.0,0.0,0.0,0.0,0.0,0.137214,0.0,0.0,0.8,0.05,0.15
2893101,20,19,0,1,0.0,0.097025,0.0,0.0,0.168021,0.078113,0.0,0.084847,0.0,0.0,0.168021,0.078113,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2893398,1,0,1,0,0.0,0.243555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889667,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2893443,12,0,8,4,0.107346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333
2904306,20,20,0,0,0.0,0.106484,0.066029,0.048802,0.193988,0.0,0.0,0.106484,0.3,0.112039,0.193988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2912930,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2929859,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2930540,5,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0
2968259,20,5,13,2,0.042938,0.066208,0.033333,0.0,0.064312,0.0,0.0,0.038111,0.0,0.0,0.032419,0.0,0.05,0.102635,0.033333,0.0,0.098911,0.0,0.25,0.65,0.1
2968269,5,1,1,3,0.0,0.0,0.0,0.0,0.0,0.130706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6
2974107,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3057978,20,20,0,0,0.147776,0.067258,0.0,0.0,0.064838,0.026038,0.211042,0.067258,0.0,0.0,0.064838,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
352725,20,16,0,4,0.084623,0.162873,0.012193,0.0,0.070763,0.026038,0.090191,0.064992,0.0,0.0,0.070763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
353871,20,16,0,4,0.0,0.181059,0.0,0.0,0.192408,0.0,0.0,0.140784,0.0,0.0,0.192408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
353911,20,19,1,0,0.042938,0.126442,0.015127,0.0,0.064838,0.216068,0.061321,0.126442,0.068727,0.0,0.064838,0.216068,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
354761,20,16,1,3,0.150285,0.13646,0.0,0.12371,0.128623,0.070636,0.214625,0.122118,0.0,0.284015,0.128623,0.070636,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.05,0.15
354776,20,20,0,0,0.0,0.042902,0.015127,0.034431,0.038344,0.035318,0.0,0.042902,0.068727,0.079047,0.038344,0.035318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
355068,6,2,2,2,0.0,0.091703,0.0,0.0,0.212616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167487,0.0,0.0,0.329703,0.0,0.333333,0.333333,0.333333
355221,20,18,0,2,0.121564,0.094951,0.011005,0.068862,0.088344,0.0,0.142948,0.094951,0.05,0.158094,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1
355522,20,10,3,7,0.18205,0.094892,0.015127,0.078775,0.17915,0.0,0.030661,0.040275,0.0,0.0,0.12915,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.35
